date,preco_petroleo_mensal,producao_aco_bruto,producao_ferro_gusa,producao_laminados,export_minerais_metalicos_fob,export_minerais_metalicos_quantum,export_minerais_metalicos_preco,export_metalurgia_fob,utilizacao_capacidade_industrial,emprego_industrial,faturamento_real_industrial
1996-05-01 03:00:00,19.168115942029,1950.5,1814.7,1317.9,,,,640.6415,78.3762,106.47671782323,80.6434322267631
1996-06-01 03:00:00,18.7768333333333,2062.0,1985.7,1307.9,,,,547.3022,77.5252,106.26637333967,74.8475123862442
1996-07-01 03:00:00,19.581884057971,2229.5,2107.6,1472.5,,,,536.0423,78.8368,106.126508232462,82.0225524027814
1996-08-01 03:00:00,20.3793939393939,2230.1,2099.7,1452.0,,,,542.0507,79.1389,105.633395630333,81.7506593514524
1996-09-01 03:00:00,22.4190476190476,2181.8,2053.8,1453.6,,,,476.9728,79.3705,105.777756835688,81.5557480676682
1996-10-01 03:00:00,23.6026086956522,2238.8,2104.9,1521.1,,,,525.3829,79.9226,105.577498193916,85.3814377313771
1996-11-01 03:00:00,22.5850793650794,2194.5,2060.4,1397.3,,,,447.8034,80.0263,105.103828178367,83.8336713275228
1996-12-01 02:00:00,23.7062121212121,2182.3,2124.0,1454.7,,,,525.8877,77.9642,104.095000967209,73.4812615026726
1997-01-01 02:00:00,23.4063768115942,2047.9,1952.6,1387.5,3029.45,37.71,37.28,566.84,77.9365,103.778329838291,75.881852518258
1997-02-01 02:00:00,20.6748333333333,2015.4,1863.9,1318.3,,25.76,36.03,419.0191,76.733,103.340993156413,73.0852967728004
1997-03-01 03:00:00,19.5687301587302,2217.2,2056.0,1452.1,,39.18,36.44,506.4243,78.2706,103.027724480146,81.2812226610661
1997-04-01 03:00:00,18.0840909090909,2191.7,2066.2,1433.1,,33.54,37.0,567.9041,78.9793,102.99467208296,84.8102751338778
1997-05-01 03:00:00,19.5277272727273,2240.6,2099.1,1553.3,,33.78,36.04,449.9879,79.0618,102.817015448089,83.8436742775609
1997-06-01 03:00:00,18.0760317460317,2261.5,2113.2,1508.1,,40.29,37.18,498.9562,78.9261,102.681160374362,86.4815282484367
1997-07-01 03:00:00,18.4884057971014,2252.1,2139.2,1534.1,,39.06,36.78,583.8433,79.5971,101.952427926119,89.0149654601424
1997-08-01 03:00:00,18.8103174603175,2267.8,2147.4,1504.8,,31.31,36.95,554.3916,79.2407,101.442060028401,87.4447362912904
1997-09-01 03:00:00,18.775303030303,2227.5,2148.3,1494.5,,33.62,36.52,559.0431,80.2598,101.1066754099,91.9915158095026
1997-10-01 03:00:00,20.1531884057971,2140.9,2070.2,1506.8,,36.3,35.55,553.6876,80.232,100.612833710774,94.8786245763583
1997-11-01 03:00:00,19.2963333333333,2088.3,2086.1,1369.2,,36.92,36.66,459.8103,79.4478,99.719082308936,84.0659035594023
1997-12-01 02:00:00,17.3594202898551,2200.2,2222.7,1389.8,,32.54,36.71,546.5298,75.6569,98.3884802898828,77.4340061809009
1998-01-01 02:00:00,15.3201515151515,2156.7,2183.8,1301.4,3441.37,58.89,36.54,541.551,77.4032,97.4632562010188,75.6989915719467
1998-02-01 02:00:00,14.2878333333333,1992.3,2036.6,1265.3,,30.82,36.0,474.8715,77.3714,96.9531313356324,74.0396133045089
1998-03-01 03:00:00,13.3310606060606,2158.9,2167.5,1463.6,,46.7,36.38,547.8256,78.8411,96.701835904089,87.8744536654434
1998-04-01 03:00:00,13.7631818181818,2138.7,2069.5,1415.3,,38.08,37.16,532.4986,78.2696,96.8271190713622,82.169262336674
1998-05-01 03:00:00,14.0374603174603,2258.9,2209.7,1516.9,,37.72,37.65,490.345,79.3235,96.7659964398021,85.1055668987463
1998-06-01 03:00:00,12.8769696969697,2181.1,2121.6,1513.7,,39.65,37.59,466.1345,78.9831,96.5454445982879,84.7821381808465
1998-07-01 03:00:00,12.8878260869565,2378.0,2316.1,1524.7,,44.58,37.5,470.0926,79.5106,96.2533197349271,84.8972598514609
1998-08-01 03:00:00,12.5739682539683,2349.2,2280.5,1453.5,,35.29,37.6,312.9192,79.491,95.6677333303779,86.9238809279015
1998-09-01 03:00:00,13.8795454545455,2122.4,2023.6,1429.8,,36.3,36.96,483.9629,79.2954,95.4353944207497,87.5294981310876
1998-10-01 03:00:00,13.3660606060606,2131.0,2059.5,1282.4,,37.66,38.05,485.1298,78.8202,94.7285348824093,85.1252218181195
1998-11-01 03:00:00,11.994126984127,1995.1,1906.1,1125.7,,26.53,37.19,375.4335,77.7767,93.4416786831614,81.7717181936379
1998-12-01 02:00:00,10.5107246376812,1890.0,1886.5,1044.0,,38.24,36.72,411.469,73.6616,92.1678247136887,78.3705396903195
1999-01-01 02:00:00,11.461746031746,2026.6,1994.1,1153.3,2905.01,26.91,36.95,391.4761,73.8175,91.4081056430845,73.7916454377741
1999-02-01 02:00:00,10.838,1888.8,1804.9,1232.7,,33.37,36.12,420.1236,74.9515,90.3856686213214,71.4437600244365
1999-03-01 03:00:00,13.3031884057971,2129.6,2007.4,1425.7,,31.49,36.17,444.1999,77.9627,89.9378815491563,86.1862364835687
1999-04-01 03:00:00,15.8992424242424,2123.0,2020.1,1464.8,,27.71,33.56,376.8092,77.7896,89.8929205676905,78.2609752141708
1999-05-01 03:00:00,16.2414285714286,2176.6,2058.9,1457.8,,47.9,33.59,469.5308,80.2026,89.9452940352897,81.029803484084
1999-06-01 03:00:00,16.5324242424242,2046.7,1955.7,1466.2,,35.53,33.15,425.8373,78.6676,90.0835794323383,84.7234074098623
1999-07-01 03:00:00,18.9716666666667,2039.2,1968.8,1538.2,,43.59,31.8,432.2865,78.4049,89.9980320513874,83.5727756715573
1999-08-01 03:00:00,20.4121212121212,2136.9,2092.0,1498.7,,39.46,32.35,388.8579,78.9732,89.9971814382245,89.7971844537685
1999-09-01 03:00:00,22.9959090909091,2088.7,2081.9,1460.7,,41.26,31.96,437.3093,79.0981,90.1279328329734,89.6831157252634
1999-10-01 03:00:00,22.0461904761905,2036.8,2084.1,1398.8,,38.54,31.48,456.0977,79.7757,90.2352316076605,89.6538088365547
1999-11-01 03:00:00,24.3395454545455,2143.8,2215.4,1387.0,,35.22,31.46,441.3413,80.2822,90.1325504472861,90.8448033557154
1999-12-01 02:00:00,25.1095652173913,2121.7,2249.1,1326.1,,41.74,30.91,558.2391,78.6421,89.6455136534631,86.4071788361648
2000-01-01 02:00:00,25.4057142857143,2187.2,2164.8,1280.0,3222.21,44.11,31.38,485.5101,78.4081,89.5011524481083,78.361472688823
2000-02-01 02:00:00,27.3709523809524,2157.7,2172.4,1438.8,,33.47,31.81,559.9779,80.2825,89.4975069631247,84.6928720886933
2000-03-01 03:00:00,27.4944927536232,2349.6,2317.5,1489.9,,44.82,32.18,592.8381,80.4376,89.6602171095641,90.3726173164886
2000-04-01 03:00:00,23.767,2201.5,2227.0,1479.0,,37.05,32.89,452.0431,79.856,90.2581981630579,84.8426238553461
2000-05-01 03:00:00,27.4242028985507,2447.7,2326.0,1585.9,,49.0,32.98,538.7804,80.9112,90.9755080916849,95.062830948698
2000-06-01 03:00:00,29.8315151515151,2294.6,2299.5,1575.6,,41.9,32.53,487.3876,80.4752,91.340664170886,92.6704294828512
2000-07-01 03:00:00,28.3385714285714,2284.9,2313.5,1606.7,,41.29,32.88,493.7238,80.9517,91.333737749417,93.4332860410232
2000-08-01 03:00:00,30.0063768115942,2439.5,2378.9,1609.1,,46.52,32.8,536.6891,81.8376,91.5270699697195,99.3971501479721
2000-09-01 03:00:00,32.4385714285714,2378.3,2334.7,1605.4,,41.26,32.96,521.2237,81.2124,91.6504088783348,97.0269189632042
2000-10-01 03:00:00,31.6495454545455,2397.7,2397.5,1624.4,,46.46,33.24,429.7978,81.9383,91.6499228136704,100.544623059949
2000-11-01 03:00:00,32.6065151515152,2310.2,2408.3,1499.4,,38.41,32.68,488.2275,82.1974,91.6986507962859,100.833129197891
2000-12-01 02:00:00,25.3185714285714,2398.3,2310.7,1407.7,,37.44,32.66,525.7385,79.9584,91.1253375245152,96.4329426200039
2001-01-01 02:00:00,25.9588405797101,2394.1,2441.8,1497.3,3103.7,51.06,32.69,457.0358,80.3601,91.46655491899,91.9723873611848
2001-02-01 02:00:00,27.4313333333333,2240.3,2310.4,1438.2,,30.03,32.69,441.1668,80.424,91.8353564831748,90.0508850053201
2001-03-01 03:00:00,25.2842424242424,2473.9,2504.0,1662.4,,46.17,32.78,489.7325,81.8834,91.9209038641257,106.819924044108
2001-04-01 03:00:00,25.9063492063492,2315.2,2378.3,1586.5,,34.38,32.75,363.8243,81.0305,92.2159451154736,99.9270725128581
2001-05-01 03:00:00,27.4902898550725,2282.8,2276.9,1664.5,,46.18,32.5,495.655,81.803,92.781116804114,112.428069208473
2001-06-01 03:00:00,27.1090476190476,1772.8,1918.8,1475.1,,37.77,32.64,364.1381,80.713,92.6427098908994,108.355932594409
2001-07-01 03:00:00,24.9436363636364,1881.6,1977.5,1458.6,,45.72,33.08,420.5154,80.1532,92.3752528092616,107.059351380401
2001-08-01 03:00:00,25.9221739130435,2194.4,2249.7,1453.8,,40.87,33.03,488.714,80.7427,91.7980510201749,107.696381356515
2001-09-01 03:00:00,25.4288333333333,2299.1,2308.1,1500.1,,35.13,32.73,338.2184,80.2745,91.6941546981393,104.320648954171
2001-10-01 03:00:00,21.0566666666667,2278.8,2303.4,1742.7,,44.79,33.34,455.804,80.7231,91.168475763489,108.737916592942
2001-11-01 03:00:00,18.7287878787879,2222.6,2296.9,1420.2,,35.35,32.02,406.5612,80.0987,90.6160632722916,100.29232643121
2001-12-01 02:00:00,18.6146031746032,2361.4,2425.2,1400.8,,34.48,31.84,434.7863,76.6717,90.1160242486933,88.2662651236623
2002-01-01 02:00:00,19.3305797101449,2382.4,2330.1,1475.1,3190.78,35.63,31.69,452.0965,79.1239,90.141299611247,87.4583075451437
2002-02-01 02:00:00,20.1581666666667,2259.8,2220.2,1406.1,,33.05,31.87,381.8326,79.3776,90.2653676168591,82.8483515003744
2002-03-01 03:00:00,23.8266666666667,2409.2,2425.6,1536.4,,40.23,31.56,432.7176,81.2769,90.786793485695,93.4558073028053
2002-04-01 03:00:00,25.5107575757576,2215.3,2199.1,1487.3,,44.28,31.1,419.6875,81.7484,91.4748180182863,96.8534175023087
2002-05-01 03:00:00,25.7197101449275,2450.1,2485.2,1578.0,,31.79,31.14,392.8518,81.3082,91.8818971748001,95.9934562829482
2002-06-01 03:00:00,24.5733333333333,2420.2,2428.7,1525.5,,8.76,41.23,320.59,80.6683,91.9386452243798,95.4624224791694
2002-07-01 03:00:00,25.7604347826087,2498.3,2519.5,1571.6,,67.72,31.04,693.8088,81.463,91.8157923804289,102.779609680459
2002-08-01 03:00:00,26.7407575757576,2580.4,2597.1,1673.0,,64.72,30.77,583.0559,82.0591,91.7937979543605,110.195480956102
2002-09-01 03:00:00,28.324126984127,2579.0,2599.3,1682.3,,54.5,30.03,557.0005,81.6043,91.8647633953766,110.433211885662
2002-10-01 03:00:00,27.4482608695652,2644.8,2646.1,1740.5,,44.42,30.53,644.9347,82.5083,92.0670878119723,119.408373431578
2002-11-01 03:00:00,24.6504761904762,2575.6,2584.7,1646.8,,42.28,31.17,632.7525,81.3883,91.6423888113707,103.324624215577
2002-12-01 02:00:00,27.9630303030303,2588.5,2659.6,1709.6,,40.04,30.69,528.3309,79.6149,91.035658593916,93.6397211912253
2003-01-01 02:00:00,30.5339130434783,2539.6,2494.3,1692.6,3628.28,50.49,31.62,602.167,79.5,89.7,88.4
2003-02-01 02:00:00,32.926,2356.4,2390.3,1524.3,,43.4,31.85,530.4749,79.2,90.0,90.2
2003-03-01 03:00:00,30.3028571428571,2640.9,2659.2,1767.1,,45.31,31.71,579.4559,79.8,90.4,92.4
2003-04-01 03:00:00,25.650303030303,2522.2,2502.3,1722.0,,48.5,31.69,477.7495,79.3,91.4,89.0
2003-05-01 03:00:00,26.0851515151515,2671.7,2716.1,1785.4,,48.19,32.26,660.4588,80.2,92.2,92.8
2003-06-01 03:00:00,27.9868253968254,2591.0,2711.8,1744.5,,37.44,32.02,591.7366,79.6,92.2,88.9
2003-07-01 03:00:00,28.6617391304348,2685.9,2792.6,1741.2,,40.07,32.78,666.2862,79.2,91.6,94.2
2003-08-01 03:00:00,29.7274603174603,2769.4,2860.2,1809.6,,33.97,35.29,534.8752,79.9,91.6,97.3
2003-09-01 03:00:00,26.9327272727273,2595.4,2726.4,1860.6,,56.03,37.62,755.4576,80.6,91.8,100.8
2003-10-01 03:00:00,29.0202898550725,2508.0,2654.8,1872.7,,64.41,40.56,776.0429,80.7,91.7,105.4
2003-11-01 03:00:00,29.1051666666667,2592.0,2701.1,1786.6,,41.69,36.06,698.797,80.2,91.6,97.7
2003-12-01 02:00:00,29.9747826086957,2657.2,2829.4,1783.5,,30.07,35.94,687.3817,78.5,90.0,92.7
2004-01-01 02:00:00,31.3966666666667,2677.0,2808.4,1836.0,5236.83,67.47,35.11,705.8151,78.9,90.1,86.3
2004-02-01 02:00:00,31.4503333333333,2572.7,2673.4,1819.1,,43.82,34.33,645.8746,79.1,90.7,83.5
2004-03-01 03:00:00,33.5805797101449,2742.9,2858.1,2018.3,,67.95,35.23,817.2668,81.3,91.7,101.9
2004-04-01 03:00:00,33.9036363636364,2667.1,2786.2,1828.3,,29.12,39.12,694.7127,81.1,92.7,95.2
2004-05-01 03:00:00,37.537619047619,2745.5,2868.4,1997.6,,39.86,40.38,873.6326,81.6,94.1,102.4
2004-06-01 03:00:00,35.6825757575758,2749.2,2910.1,1878.0,,52.95,40.46,862.1491,82.4,94.9,105.3
2004-07-01 03:00:00,37.985303030303,2835.5,2954.5,1968.7,,66.89,39.39,1123.7387,82.9,95.5,103.7
2004-08-01 03:00:00,41.9243939393939,2890.5,2983.4,1999.3,,75.41,39.69,812.9481,83.5,96.5,111.0
2004-09-01 03:00:00,41.7195454545455,2801.4,2922.2,2010.9,,59.61,39.94,1103.6061,83.8,97.4,108.2
2004-10-01 03:00:00,47.0393650793651,2706.4,2917.6,2083.1,,57.65,40.23,858.9867,83.8,97.9,106.0
2004-11-01 03:00:00,42.3331818181818,2757.3,2882.2,1982.0,,65.08,40.21,987.6207,83.0,97.9,104.2
2004-12-01 02:00:00,39.1273913043478,2791.2,3014.2,1949.2,,60.45,40.52,1019.5982,81.3,96.1,99.3
2005-01-01 02:00:00,43.1622222222222,2589.8,2816.4,1826.1,8010.29,50.74,41.16,1097.5185,81.0,96.1,87.6
2005-02-01 02:00:00,44.4615,2590.2,2771.3,1835.8,,59.12,40.94,970.4479,81.1,96.3,88.1
2005-03-01 03:00:00,51.1326086956522,2761.3,2918.4,1996.2,,58.3,42.06,1220.7133,82.6,97.2,103.0
2005-04-01 03:00:00,50.9123809523809,2758.4,2940.0,1964.7,,62.13,51.23,1025.4467,81.9,98.4,98.8
2005-05-01 03:00:00,48.0939393939394,2743.4,2983.2,1738.2,,55.97,62.94,1097.5524,82.2,98.8,103.0
2005-06-01 03:00:00,54.0812121212121,2490.8,2534.2,1743.2,,59.42,64.04,1074.5147,82.4,99.0,105.5
2005-07-01 03:00:00,56.4366666666667,2491.2,2926.3,1788.1,,63.85,58.51,1114.6545,81.9,98.8,99.6
2005-08-01 03:00:00,61.9178260869565,1963.2,2992.2,1963.2,,61.7,61.19,993.4269,82.7,98.9,106.3
2005-09-01 03:00:00,61.9492424242424,2588.6,2866.1,1890.2,,59.47,59.74,1028.7389,81.8,99.0,103.4
2005-10-01 03:00:00,58.2873015873016,2675.6,2983.5,1989.1,,61.71,61.46,951.3787,82.6,98.9,101.7
2005-11-01 02:00:00,55.0530303030303,2636.7,2800.2,1949.1,,66.95,60.88,1166.6872,82.7,98.1,103.9
2005-12-01 02:00:00,56.5877272727273,2656.1,2820.2,1905.4,,73.56,61.26,1159.6508,80.3,97.0,100.5
2006-01-01 02:00:00,62.3357575757576,2576.8,2594.3,1960.7,9755.32,53.81,60.55,1302.0245,79.5,97.1,87.9
2006-02-01 02:00:00,59.8955,2130.7,2229.0,1617.2,,51.12,61.5,984.8701,80.3,97.5,86.2
2006-03-01 03:00:00,61.3639130434783,2478.7,2519.6,1856.1,,74.22,61.25,1253.365,81.3,98.1,102.7
2006-04-01 03:00:00,68.1836666666667,2416.3,2486.9,1867.5,,47.92,62.93,984.0525,80.1,99.6,91.4
2006-05-01 03:00:00,68.9234782608696,2496.1,2495.1,1923.0,,40.26,61.51,1092.3579,82.8,100.2,102.0
2006-06-01 03:00:00,68.4516666666667,2380.4,2440.7,1933.5,,68.39,65.52,1185.2953,82.3,100.5,100.6
2006-07-01 03:00:00,72.4720634920635,2723.9,2926.3,2117.0,,88.32,67.31,1494.7719,81.9,100.6,99.8
2006-08-01 03:00:00,71.7657971014493,2812.1,3001.2,2133.2,,69.88,67.46,1479.2765,83.0,101.1,108.6
2006-09-01 03:00:00,62.0855555555556,2757.1,2922.5,2100.6,,65.34,68.51,1477.4047,83.0,101.8,106.1
2006-10-01 03:00:00,57.9927272727273,2787.0,2946.6,2114.8,,75.86,68.93,1436.0528,83.3,101.8,108.5
2006-11-01 03:00:00,58.4468181818182,2704.5,2821.9,1976.9,,65.42,69.19,1549.3386,83.1,101.6,106.2
2006-12-01 02:00:00,60.9012698412698,2646.4,2895.8,1900.7,,57.94,68.39,1482.1155,80.7,100.3,99.6
2007-01-01 02:00:00,53.7071014492754,2703.3,2866.7,2038.3,12009.37,69.29,67.65,1552.8334,80.3,100.4,92.0
2007-02-01 02:00:00,57.7058333333333,2130.7,2459.8,1878.7,,60.39,67.14,1335.593,80.7,100.8,91.2
2007-03-01 03:00:00,60.6425757575758,2785.0,2896.1,2139.8,,67.95,68.49,1465.7568,82.5,101.8,108.1
2007-04-01 03:00:00,65.1785714285714,2707.8,2691.8,2079.8,,68.67,68.05,1356.468,81.6,103.4,100.4
2007-05-01 03:00:00,65.2365217391304,2900.6,2991.7,2268.6,,71.98,69.05,1502.1652,83.4,104.5,108.1
2007-06-01 03:00:00,68.1009523809524,2732.6,2850.0,2149.6,,61.0,70.19,1435.704,82.8,104.6,106.3
2007-07-01 03:00:00,73.434696969697,2868.6,3035.0,2178.0,,89.61,72.22,1490.3616,83.1,104.9,108.1
2007-08-01 03:00:00,70.348115942029,2939.6,3153.6,2153.5,,76.22,72.65,1490.9278,84.4,105.6,116.6
2007-09-01 03:00:00,76.6166666666667,2867.8,3023.9,2094.4,,68.28,72.66,1313.4067,83.8,106.3,110.1
2007-10-01 03:00:00,82.1246376811594,2898.8,3095.0,2252.1,,83.77,74.49,1544.963,85.0,106.8,118.4
2007-11-01 02:00:00,91.3237878787879,2871.6,3012.5,2204.6,,68.16,70.74,1406.0589,84.8,106.7,114.6
2007-12-01 02:00:00,89.8509523809524,3010.9,3246.6,2195.0,,78.01,73.56,1374.14,82.1,105.3,103.9
2008-01-01 02:00:00,90.7656521739131,2971.0,3231.6,2242.5,18722.58,77.87,72.74,1622.9454,82.4,106.0,103.3
2008-02-01 02:00:00,93.3830158730159,2709.6,2887.9,2035.0,,69.12,76.45,1483.6357,82.7,106.3,103.4
2008-03-01 03:00:00,101.679841269841,2960.0,3080.7,2212.6,,45.44,70.41,1279.4574,83.2,107.1,111.1
2008-04-01 03:00:00,108.744090909091,2900.4,2958.1,2200.3,,58.77,75.35,1539.2407,83.4,108.4,113.3
2008-05-01 03:00:00,122.949848484848,2972.3,3125.9,2215.5,,113.05,78.86,1834.5874,84.0,109.2,114.9
2008-06-01 03:00:00,131.634761904762,2933.8,3133.3,2088.9,,81.44,112.22,1843.3759,84.1,109.8,116.6
2008-07-01 03:00:00,132.542028985507,3198.2,3289.3,2182.4,,89.03,131.32,2131.4761,84.7,110.3,122.5
2008-08-01 03:00:00,114.372222222222,3141.9,3355.6,2262.5,,89.94,130.16,2171.3769,84.4,110.8,117.4
2008-09-01 03:00:00,99.8251515151515,3009.8,3205.2,2140.1,,91.0,132.17,2094.3956,85.1,112.0,123.5
2008-10-01 03:00:00,71.9278260869565,2897.3,3105.7,2342.4,,85.28,127.7,2095.1113,85.0,112.0,124.7
2008-11-01 02:00:00,53.1925,2323.6,2293.1,1725.9,,55.67,131.6,1496.0932,82.9,110.5,107.9
2008-12-01 02:00:00,40.191884057971,1646.0,1815.5,926.6,,51.18,116.69,1073.6352,78.1,107.5,100.4
2009-01-01 02:00:00,42.8507575757576,1616.6,1681.9,1020.8,14441.88,49.59,108.82,1134.1134,77.0,105.9,89.3
2009-02-01 02:00:00,41.373,1653.8,1598.5,1133.1,,50.77,103.31,883.9125,77.2,104.9,90.6
2009-03-01 03:00:00,46.4340909090909,1731.0,1656.9,1317.0,,65.63,106.68,1019.3395,78.9,104.4,109.6
2009-04-01 03:00:00,49.7569696969697,1728.5,1595.5,1467.5,,67.71,108.7,1010.5149,79.5,104.4,100.7
2009-05-01 03:00:00,58.0304761904762,1731.0,1656.9,1317.0,,42.21,98.33,750.321,80.7,104.7,104.7
2009-06-01 03:00:00,68.7019696969697,1941.6,1725.6,1662.6,,64.75,87.66,1006.9256,80.5,104.7,109.4
2009-07-01 03:00:00,64.8784057971014,2495.9,2245.2,1903.8,,75.49,83.58,950.7292,81.3,104.6,112.3
2009-08-01 03:00:00,71.8039682539683,2676.4,2550.9,1988.3,,70.36,80.52,1158.4302,81.9,105.7,113.0
2009-09-01 03:00:00,68.1525757575757,2716.9,2609.1,1958.6,,87.04,77.98,1283.6747,82.6,106.5,117.1
2009-10-01 03:00:00,74.0051515151515,2797.0,2827.0,2342.0,,79.77,80.7,1401.0706,83.7,107.1,120.0
2009-11-01 02:00:00,77.338253968254,2675.5,2631.5,1991.4,,65.62,78.95,1094.6221,83.3,107.3,114.6
2009-12-01 02:00:00,74.6920289855073,2579.5,2641.7,2006.1,,82.65,81.65,1099.6488,81.1,106.3,113.4
2010-01-01 02:00:00,77.0961904761905,2751.1,2655.1,2085.3,30792.11,65.57,86.11,1031.7353,79.8,106.7,97.6
2010-02-01 02:00:00,74.646,2445.7,2450.7,1977.3,,73.42,92.91,1118.9679,79.8,107.8,100.1
2010-03-01 03:00:00,79.6394202898551,2828.5,2742.9,2207.7,,83.96,95.8,1299.5346,82.8,109.5,124.4
2010-04-01 03:00:00,84.3127272727273,2707.4,2568.8,2181.5,,68.94,122.48,1112.0339,83.6,110.5,112.5
2010-05-01 03:00:00,75.3698412698413,2856.0,2584.7,2296.4,,72.47,163.46,1299.6644,84.4,111.6,118.8
2010-06-01 03:00:00,74.945,2850.0,2691.8,2334.4,,79.76,164.91,1245.6333,83.9,112.1,120.3
2010-07-01 03:00:00,74.8210606060606,2852.8,2680.6,2445.0,,82.43,189.56,1266.3736,84.3,112.7,123.3
2010-08-01 03:00:00,76.0151515151515,2917.3,2654.8,2102.8,,92.59,210.43,1177.0255,84.8,113.9,126.5
2010-09-01 03:00:00,76.339696969697,2703.3,2694.6,2079.3,,84.15,213.89,1241.247,84.5,114.5,128.5
2010-10-01 03:00:00,81.8942857142857,2927.7,2772.5,2226.0,,95.19,198.16,1458.3857,85.0,114.6,124.8
2010-11-01 02:00:00,84.4681818181818,2599.6,2488.2,2054.8,,78.31,191.82,1566.4686,85.0,114.1,125.2
2010-12-01 02:00:00,90.186231884058,2407.0,2464.7,1812.6,,98.4,192.87,1807.9126,81.7,112.6,119.5
2011-01-01 02:00:00,93.0593650793651,2795.6,2653.0,2092.6,44215.77,72.93,190.16,1694.5229,81.6,112.1,105.4
2011-02-01 02:00:00,97.7711666666667,2676.5,2612.2,2051.5,,73.51,196.83,1573.8974,82.3,112.7,114.4
2011-03-01 03:00:00,108.630144927536,3046.8,2859.4,2362.2,,78.88,196.75,1704.0088,83.3,113.2,124.4
2011-04-01 03:00:00,116.430952380952,2988.1,2805.3,2128.6,,79.57,217.14,1733.0833,82.9,113.9,114.4
2011-05-01 03:00:00,108.15196969697,3276.4,3074.2,2238.1,,82.62,229.02,1873.364,84.0,114.7,124.9
2011-06-01 03:00:00,106.030151515152,2862.2,2761.5,2138.2,,79.44,233.11,1877.6478,83.6,114.8,123.6
2011-07-01 03:00:00,108.502857142857,3121.0,2923.2,1966.6,,86.36,233.87,1843.6108,83.6,115.0,123.5
2011-08-01 03:00:00,100.532028985507,3062.2,2346.8,2184.9,,100.29,237.07,2095.8501,84.6,115.4,131.3
2011-09-01 03:00:00,100.771212121212,2859.2,2172.6,2101.0,,92.19,235.26,1714.9762,84.0,115.5,131.1
2011-10-01 03:00:00,100.153968253968,2890.9,2191.9,2113.9,,87.43,235.15,1556.92,84.2,115.0,129.9
2011-11-01 02:00:00,105.021515151515,2741.1,2145.7,1890.7,,97.38,201.95,1746.6043,83.7,113.9,128.6
2011-12-01 02:00:00,103.768484848485,2705.7,2242.1,1831.3,,109.13,182.8,1624.5204,80.4,112.4,123.5
2012-01-01 02:00:00,106.707272727273,2811.1,2215.2,2042.8,33244.04,58.19,171.18,1728.9582,78.9,112.6,107.3
2012-02-01 02:00:00,112.713015873016,2806.2,2154.9,2114.6,,71.56,167.89,1760.1734,80.9,112.3,109.2
2012-03-01 03:00:00,117.829696969697,3112.8,2416.3,2354.1,,86.28,169.8,1627.8065,82.1,112.7,126.1
2012-04-01 03:00:00,113.764285714286,3028.9,2354.2,2193.9,,80.5,172.23,1617.7946,81.5,113.1,112.9
2012-05-01 03:00:00,104.335942028985,2886.7,2234.5,2293.2,,82.23,176.93,1790.6588,82.7,113.8,127.0
2012-06-01 03:00:00,90.9092063492063,2762.4,2154.6,2195.7,,82.46,179.9,1414.3183,82.0,113.5,123.1
2012-07-01 03:00:00,96.954393939394,3001.2,2300.2,2279.2,,85.29,179.71,1559.9958,82.6,113.8,125.5
2012-08-01 03:00:00,105.617826086956,2871.0,2201.3,2277.7,,85.56,172.11,1541.0844,83.3,113.8,138.1
2012-09-01 03:00:00,106.399833333333,2863.8,2206.4,2176.3,,85.67,153.37,1369.0728,83.2,114.3,129.0
2012-10-01 03:00:00,103.272028985507,3153.8,2442.0,2277.7,,103.02,143.16,1661.8736,84.0,114.5,136.4
2012-11-01 02:00:00,101.246060606061,2843.5,2180.2,2177.6,,101.25,141.76,1489.8245,83.5,114.1,131.6
2012-12-01 02:00:00,101.409841269841,2791.0,2186.5,2013.9,,100.37,151.65,1427.7832,80.7,112.3,124.1
2013-01-01 02:00:00,105.147971014493,2769.437,2178.041,2051.441,35081.79,76.94,158.35,1738.2371,81.8,112.0,114.3
2013-02-01 02:00:00,107.639666666667,2574.894,1999.501,1942.836,,66.51,176.87,1336.606,81.3,112.6,110.2
2013-03-01 03:00:00,102.829682539683,2858.521,2157.547,2194.384,,69.73,188.65,1458.3894,82.2,113.3,127.0
2013-04-01 03:00:00,98.8409090909091,2913.622,2239.881,2211.587,,76.24,186.08,1514.8029,83.1,113.9,129.1
2013-05-01 03:00:00,99.4230434782609,2999.775,2240.067,2354.716,,82.25,189.42,1436.1996,83.0,114.1,131.4
2013-06-01 03:00:00,99.8378333333334,2836.535,2123.028,2284.417,,83.19,172.07,1218.3751,82.3,114.2,129.0
2013-07-01 03:00:00,105.344927536232,2918.241,2213.095,2252.236,,93.28,158.53,1161.0698,82.9,114.6,132.3
2013-08-01 03:00:00,108.188333333333,2976.77,2308.4,2257.548,,96.18,149.03,1149.7981,83.3,114.8,141.0
2013-09-01 03:00:00,108.810634920635,2981.309,2244.132,2181.567,,90.05,167.54,1322.2498,82.9,115.6,136.7
2013-10-01 03:00:00,105.680579710145,2980.32,2247.802,2309.355,,102.23,172.61,1490.2756,84.0,115.8,139.6
2013-11-01 02:00:00,102.687142857143,2727.159,2055.209,2199.432,,95.28,170.2,1413.8791,83.2,115.1,132.6
2013-12-01 02:00:00,105.631060606061,2625.874,2193.517,2023.608,,104.36,171.83,1493.6951,79.8,113.4,122.6
