year,industry_gdp_pct__AUS,industry_gdp_pct__BRA,industry_gdp_pct__CAN,industry_gdp_pct__CHL,industry_gdp_pct__CHN,industry_gdp_pct__RUS,industry_gdp_pct__USA,industry_gdp_pct__ZAF,mining_rents_pct_gdp__AUS,mining_rents_pct_gdp__BRA,mining_rents_pct_gdp__CAN,mining_rents_pct_gdp__CHL,mining_rents_pct_gdp__CHN,mining_rents_pct_gdp__RUS,mining_rents_pct_gdp__USA,mining_rents_pct_gdp__ZAF,gdp_growth__AUS,gdp_growth__BRA,gdp_growth__CAN,gdp_growth__CHL,gdp_growth__CHN,gdp_growth__RUS,gdp_growth__USA,gdp_growth__ZAF,gdp_per_capita__AUS,gdp_per_capita__BRA,gdp_per_capita__CAN,gdp_per_capita__CHL,gdp_per_capita__CHN,gdp_per_capita__RUS,gdp_per_capita__USA,gdp_per_capita__ZAF,exports_goods_services_pct_gdp__AUS,exports_goods_services_pct_gdp__BRA,exports_goods_services_pct_gdp__CAN,exports_goods_services_pct_gdp__CHL,exports_goods_services_pct_gdp__CHN,exports_goods_services_pct_gdp__RUS,exports_goods_services_pct_gdp__USA,exports_goods_services_pct_gdp__ZAF,ore_metals_exports_pct__AUS,ore_metals_exports_pct__BRA,ore_metals_exports_pct__CAN,ore_metals_exports_pct__CHL,ore_metals_exports_pct__CHN,ore_metals_exports_pct__RUS,ore_metals_exports_pct__USA,ore_metals_exports_pct__ZAF,fuel_exports_pct__AUS,fuel_exports_pct__BRA,fuel_exports_pct__CAN,fuel_exports_pct__CHL,fuel_exports_pct__CHN,fuel_exports_pct__RUS,fuel_exports_pct__USA,fuel_exports_pct__ZAF,gfcf_pct_gdp__AUS,gfcf_pct_gdp__BRA,gfcf_pct_gdp__CAN,gfcf_pct_gdp__CHL,gfcf_pct_gdp__CHN,gfcf_pct_gdp__RUS,gfcf_pct_gdp__USA,gfcf_pct_gdp__ZAF,inflation_cpi__AUS,inflation_cpi__BRA,inflation_cpi__CAN,inflation_cpi__CHL,inflation_cpi__CHN,inflation_cpi__RUS,inflation_cpi__USA,inflation_cpi__ZAF,unemployment__AUS,unemployment__BRA,unemployment__CAN,unemployment__CHL,unemployment__CHN,unemployment__RUS,unemployment__USA,unemployment__ZAF,total_natural_resources_rents__AUS,total_natural_resources_rents__BRA,total_natural_resources_rents__CAN,total_natural_resources_rents__CHL,total_natural_resources_rents__CHN,total_natural_resources_rents__RUS,total_natural_resources_rents__USA,total_natural_resources_rents__ZAF
1970,,0.0,,40.8356675921505,40.2075851799947,,,33.7556083399314,1.47068573125166,0.489549107599451,1.29973721082201,9.59895832358477,0.190311947728461,,0.173694534129661,0.933291184727189,7.17469983682571,10.4,2.91871307258708,1.69447257971353,19.2999999967022,,0.216606498194878,5.24866143118292,3309.76306254362,443.799484982738,4135.82149842006,940.648345061287,113.346243039894,,5234.2966662115,952.352188073537,12.9356060606061,7.02942560498826,21.844322792896,14.1746033324124,2.45191173862661,,5.56310752881526,18.4019530219055,22.5742679240745,10.1052373496894,20.3703582365055,88.0548742616014,,,5.21072105087804,,5.58482448125533,0.581632320624406,6.04494386465514,0.0338534838469288,,,3.744205093446,,31.4231601731602,18.8338225143308,21.8616853942217,15.5025123857926,24.1011413068232,,20.2605867122332,22.4333597255212,3.43915343915341,,3.34603981363832,,,,5.83825533848251,4.99192455435617,,,,,,,,,1.82573261827896,1.61330030982628,1.97883548476178,10.1337971525781,0.840416943708215,,0.65568149303359,1.66319689663623
1971,,0.0,,38.165164787034,41.8522431729519,,,32.4593884376493,1.41251580141525,0.397243118339099,0.942167856866809,6.06780412709776,0.142432078198573,,0.0981638974786465,0.697571070559393,4.0009865700372,11.3429219931908,4.01884508716894,9.57107393842624,7.05999999853672,,3.29272245005524,4.27893440296982,3500.33603195606,500.001988983361,4535.39338907773,1098.91469956231,118.84249157909,,5609.38259952519,1020.43983590718,12.6211911357341,6.45722050038782,20.9956795906186,10.716133229753,2.71152734986346,,5.40524531055501,18.4782608695652,21.6236688332186,10.4955448368109,16.9850578218137,82.6176582355688,,,3.30624734833947,,6.42308667233811,0.827027019342867,7.13809600175385,0.097130294428332,,,3.44293412487328,,30.5970518401266,19.9082549365888,22.7295779335507,15.1353260942503,24.8068838589077,,20.8513491007426,23.7876254180602,6.13810741687984,,2.70491803278685,20.0522312040536,,,4.29276668813051,5.95742085213486,,,,,,,,,1.79849610270316,1.39264441373664,1.68765051266342,6.60493057257233,0.773897108383394,,0.667661828608719,2.27229555164516
1972,,0.0,,37.0962664801895,42.6990025425386,,,33.3810888252149,1.31501598596787,0.458517275019689,0.862279377565741,5.24782050943475,0.111912039283719,,0.090327510019963,0.665058419373973,3.90697856876663,11.9403481162508,5.51967005803644,-0.712365918422577,3.81000000021984,,5.25550195781351,1.65482970884699,3955.22430403017,583.492034946156,5106.73708049128,1185.04994801594,132.097410431007,,6094.01798986165,1038.39407468283,12.7855109497232,7.27211396407972,21.2139005777389,9.38247125248678,3.10630545897125,,5.53846033570217,21.4581343521172,18.9981692718777,7.31121432563055,15.3308884670693,84.3686762708545,,,3.08763597135384,,6.33087039424475,1.00219141409849,8.59324742687636,0.328018082498686,,,3.16971262813456,,30.0271221392868,20.3317665589927,22.4318724579734,13.4516363223472,24.5876001799335,,21.8686430408644,24.5728536559482,6.02409638554213,,4.98802873104551,77.7957404755204,,,3.27227824655283,6.42567638879175,,,,,,,,,1.78991800825055,1.38003707047932,1.76968831431431,5.79741785753672,0.895123275339724,,0.729815851646216,2.25095786277391
1973,,0.0,,40.0044404403765,42.7551981453307,,,35.2770437118226,1.84752224799437,0.380213588755104,1.70972461489151,6.80675558750919,0.175160226082526,,0.174313838300205,0.905103308420681,2.6185458738897,13.9687217796782,6.72864134770903,-5.03775611682208,7.76000000084325,,5.64567976314829,4.57194474637271,4777.513168995,814.731780553415,5858.33407318788,1666.99542750899,157.339888078555,,6726.35895596695,1369.16160033933,14.1104786338491,7.84487342902518,22.6889988520045,12.9847521804698,4.29453198256321,,6.6837802797297,21.6869557683143,17.3347690374049,6.82500842071788,16.1031361106762,89.2710619822967,,,3.59623023886981,,6.31547716069807,1.34798462534769,9.78095975037258,0.207779303000612,,,2.37808136509323,,29.028701996312,20.3684099638676,22.9113433004355,13.1291972448822,24.245957987394,,22.2178569023191,23.6191136334099,9.09090909090915,,7.48764728240211,352.810986573029,,,6.17776006377038,9.43398376978394,,,,,,,,,2.5912839936884,1.40788298659705,2.91469825076744,7.36475733501654,1.79558411793063,,0.91132816425109,2.46019338628727
1974,,0.0,,47.6328529225249,42.3628274839348,,,36.0487856914269,2.09247496223803,0.564246680863701,1.7708508063348,9.90344616491281,0.31941707077155,,0.284317991957326,2.09824665725096,4.10661101328289,8.15393868457201,3.35777600467976,1.2495800122858,2.31000000294736,,-0.540550192633191,6.11112210372188,6491.74521621099,1044.76980947499,7056.70847496589,1578.5836760852,160.402546852304,,7225.69135952566,1656.2890557998,13.1110927289271,7.67312781088189,23.993651262596,19.0915586902565,4.99456118394499,,8.19612190445127,24.1546065497991,20.5040313749248,8.68284361042698,15.3534722725458,86.0774915833412,,,3.74654617381584,16.1402384072385,8.83691948566639,1.39158302052191,15.7984143067848,0.804363270807223,,,3.54514319364962,0.919419281452613,28.4423856398379,21.8454042404132,23.6315356827485,17.5469149304371,26.5154847927406,,21.7895826093372,23.6745724140383,15.4166666666666,,10.997171145686,504.738541215978,,,11.0548048048048,11.7241315190611,,,,,,,,,3.96822807599371,1.83087242188651,5.73857768623766,11.1469005022528,5.00070904496983,,3.27619947384599,4.17188319911569
1975,,0.0,,37.1997986830082,45.2879151200604,,,37.0406555310432,1.62895257727092,0.648535358235827,0.788855385748874,10.391760017988,0.22050058635815,,0.191622330592764,0.972806830257511,1.33870055771159,5.16664908406321,1.5454033263216,-12.2737621533613,8.71999999747992,,-0.205619191121627,1.69543377931099,7013.67159761514,1200.55823714607,7536.52009823861,732.054406775965,178.621249282085,,7801.45666356443,1670.11816898954,14.2384662817423,7.21800682637617,21.9597841113282,23.5245398375081,4.87182232405151,,8.23227910907684,23.8449416955563,22.4347062360189,12.363440125051,13.6580390789927,71.9868964779827,,,3.35627164331414,15.3640087342106,11.8748666223208,2.31537635726927,16.5125895237941,0.865672508286935,,,4.212468496815,1.267275056039,25.8114244071977,23.328885294818,24.3456511615388,18.1269924346038,29.0020913083467,,20.6487728677717,28.1626221241727,15.1624548736462,,10.672188595094,374.735274232635,,,9.14314686496535,13.4259248530376,,,,,,,,,4.52463043164182,2.00567768248299,4.63818460956733,13.2400638141578,7.33042405539159,,3.23053256837185,4.56503787992989
1976,,0.0,,39.2689669075566,44.9625868519508,,,37.2467372774781,1.95089766124096,0.866695810832042,0.743593959966158,10.9194038414317,0.421319811368948,,0.116861669218276,0.947042240678056,2.58782205117312,10.2571295347867,5.88927586333716,3.60469484521828,-1.57000000165326,,5.38803391770217,2.24986032919334,7497.28175413577,1389.74952306555,8838.94710677652,970.957314866348,165.680987722637,,8592.25353727612,1558.99824733487,13.4819749122408,7.01316307160746,21.6827524574202,23.521081168837,4.8253916518573,,7.9808926173207,23.9135902523545,19.7312162368566,10.9772050408587,13.6483686519925,71.439805243662,,,2.87842286073938,19.1111826669799,12.7631582755407,2.47480162106379,13.8114537144438,1.56846416353669,,,3.72914030865486,2.63258103067273,26.1732181580744,22.4180560151833,23.9766333393372,13.8080178169897,28.9887014130144,,21.1247712729501,29.2010172428248,13.3228840125392,,7.54173862982148,211.924302225904,,,5.74481263549085,11.0204105892452,,,,,,,,,4.96025699286603,1.93362759577417,4.15553992219347,12.8977687651848,9.22371412496225,,3.09034779340366,5.14924829428581
1977,,0.0,,35.3344810988505,46.6240707747128,,,35.9727014410392,2.01708222697788,0.619314040120066,0.594436695681017,7.32665707887451,0.423540650502366,,0.152847605079176,1.14637661873181,3.59237581967973,4.93432806978961,3.53482660580218,11.1491944807539,7.57000000138403,,4.62418650601657,-0.0939791161255812,7786.4080406928,1562.29143045708,8949.10989272982,1296.86854720323,185.728620718294,,9452.57651914511,1671.46618837272,13.9809836201707,7.24526115542366,22.7020476371888,19.30299696202,4.72021382337347,,7.6542900319239,26.2837426425817,20.2408638509136,8.3498819043077,13.1587704203231,64.1709270100081,,,2.7072826123465,17.8386257295828,13.6131302050502,1.78691504265173,12.5225069799908,2.74066899511564,,,3.54412359294581,4.63241350730875,25.74996366958,21.3455066997961,23.4646429989749,13.8964874460239,28.0784603643177,,22.4539418760261,28.3311345646438,12.3098201936376,,7.9764453961457,91.9541325565104,,,6.5016839947284,11.15195783193,,,,,,,,,5.29902627849443,1.76823165078168,4.33594681021949,8.77587881957493,9.60235224195703,,3.11411864965977,5.52869096191121
1978,,0.0,,35.1632393861422,47.6311717596613,,,37.1044656386487,1.52027115722422,0.493968868581604,0.360267309183678,6.08038237146518,0.280544558453324,,0.0649320089972214,0.670401128706908,0.895363440295682,4.96989768924738,3.73597638764802,8.02682491365691,11.3259779878892,,5.53520648243719,3.01447977912923,8264.43890373653,1732.50012204556,9154.43325277735,1465.45605636916,156.655616850835,,10564.9482220275,1851.75191300848,13.5873697817656,6.69298607932397,24.5309568947029,19.3577462434404,7.2109217325228,,7.947060702101,28.4249933149122,15.412781565162,9.32054142079044,11.8217970776498,61.9635680673289,,,2.92213864719259,14.2818419793488,14.1659177962979,1.55128270620942,10.9241382530573,1.69888367357527,,,2.77012812225569,4.95315310458824,26.2822218842674,22.2651249693608,23.113488390907,15.4216507792657,29.2914796732523,,23.7350415610825,25.8779748640699,8.0049261083744,,8.97372335151214,40.0872246313854,,,7.63096383885606,11.1356088829565,,,,,,,,,4.38713187131316,1.69806200881092,3.9435407894632,7.54057954192026,11.2104687263013,,2.7284929152032,4.73080336676493
1979,,46.1313726538209,,36.5524791024353,46.8769989847098,,,39.7532027128862,1.77906779781866,0.567144838747346,0.64632511264266,7.55880390263055,0.354068171396976,,0.109963199568763,3.85490259140033,4.05155094854514,6.7595601220408,3.72519949149593,8.43582175738598,7.59132468000007,,3.16598821816159,3.79051926405782,9307.82127950011,1869.7133759549,10077.5026707269,1962.08185606537,184.285853059043,,11674.1818666548,2201.51922339868,14.2680558008123,7.24078004876568,26.3285135190226,21.6869463205334,7.8189696143358,,8.75903435156488,31.2434061793519,15.2255718427339,9.9706431939454,12.2409347061256,68.6361939431067,,,3.95763854259628,13.3862006980395,12.2444724016882,1.49597263942829,13.2093613334618,1.2974718095403,,,3.24108226102482,5.96787009781823,26.6432901961774,23.3607423834262,23.462160639999,15.5303822025514,28.3048718543046,,24.426633395919,25.793142426526,9.12200684150515,,9.14467697907181,33.3892190102252,,,11.2544711292795,13.2936624628059,,,,,,,,,6.22910529337408,2.36476911799912,8.45963339670007,9.48990916461053,17.0999242275286,,5.04456547753607,7.86535008976527
1980,,43.9725400282911,,36.6033924697289,47.9727856278695,,,42.4027456668151,1.99293087880216,0.707473754491925,0.900067442255319,6.87269781508473,0.404616392108178,,0.121597552795512,9.59606543502986,3.03453508064058,9.19999999999976,2.17719921287991,8.17228334347537,7.83414501593799,,-0.256775731395592,6.62058342724157,10223.2886675105,1958.57159232662,11208.2027394178,2570.84311890682,195.149479992051,,12574.7915062163,3028.97447561832,16.3888579800453,8.96239487326747,27.5074986204463,21.2684484447529,10.1341967491351,,9.82645547013324,31.8709881241294,17.4575966217523,9.40982187976375,13.8568021128994,64.0807900485605,,,5.10414510792435,6.9576111553196,11.1392639568292,1.77601692072465,14.2782916335286,1.29609619297805,,,3.73592035444143,3.78385383698362,26.3699417677386,22.6737812755144,23.9746310099537,17.396437088639,28.5101570924995,,23.5318780936035,26.3767824576016,10.1358411703239,,10.1292205085453,35.1383405330485,,,13.5492019749684,13.6602404681115,,,,,,,,,6.34676100710534,2.77080988581465,9.04855856351785,8.71519847548594,19.741557918563,,5.68150196298393,13.527306658855
